"DataTime:09/06/2015 16:01:57","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Cannot find column 1.","FileName:FE","Error Line No.:790"
"DataTime:09/06/2015 16:26:48","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:953"
"DataTime:09/06/2015 16:37:32","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Cannot find column 1.","FileName:FE","Error Line No.:790"
"DataTime:09/06/2015 16:38:30","UserID:","UploadedFile:","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:09/06/2015 16:38:30","UserID:","UploadedFile:","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:09/06/2015 16:38:30","UserID:","UploadedFile:","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:09/06/2015 16:38:30","UserID:","UploadedFile:","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:09/06/2015 16:39:47","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Cannot find column 1.","FileName:FE","Error Line No.:790"
"DataTime:09/06/2015 16:40:35","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:1142"
"DataTime:09/06/2015 18:05:21","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Input string was not in a correct format.","FileName:HUB","Error Line No.:5888"
"DataTime:09/06/2015 18:05:29","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Input string was not in a correct format.","FileName:HUB","Error Line No.:5888"
"DataTime:09/06/2015 19:14:34","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Input string was not in a correct format.","FileName:HUB","Error Line No.:5888"
"DataTime:09/06/2015 19:14:43","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Input string was not in a correct format.","FileName:HUB","Error Line No.:5888"
"DataTime:09/06/2015 19:16:48","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:12488"
"DataTime:09/06/2015 19:16:49","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Input string was not in a correct format.","FileName:HUB","Error Line No.:5888"
"DataTime:09/06/2015 19:16:49","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Cannot find column -1.","FileName:HUB","Error Line No.:5657"
"DataTime:09/06/2015 19:16:56","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Input string was not in a correct format.","FileName:HUB","Error Line No.:5888"
"DataTime:09/06/2015 19:16:59","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (2)@@--@@09-06-2015 15#24#39","ExceptionName:Cannot find column -1.","FileName:HUB","Error Line No.:5657"
"DataTime:10/06/2015 10:23:56","UserID:praveen","UploadedFile:SEC Holdings@@--@@SEC Holdings.csv@@--@@10-06-2015 10#23#39","ExceptionName:Value was either too large or too small for an Int32.","FileName:ETL","Error Line No.:2607"
"DataTime:10/06/2015 10:23:56","UserID:praveen","UploadedFile:SEC Holdings@@--@@SEC Holdings.csv@@--@@10-06-2015 10#23#39","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 10:23:56","UserID:praveen","UploadedFile:SEC Holdings@@--@@SEC Holdings.csv@@--@@10-06-2015 10#23#39","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 10:23:57","UserID:praveen","UploadedFile:SEC Holdings@@--@@SEC Holdings.csv@@--@@10-06-2015 10#23#39","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 10:23:57","UserID:praveen","UploadedFile:SEC Holdings@@--@@SEC Holdings.csv@@--@@10-06-2015 10#23#39","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 10:23:58","UserID:praveen","UploadedFile:SEC Holdings@@--@@SEC Holdings.csv@@--@@10-06-2015 10#23#39","ExceptionName:Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index","FileName:PE","Error Line No.:432"
"DataTime:10/06/2015 10:35:45","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:35:53","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:52:37","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:55:43","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:57:15","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:57:41","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:57:48","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#31#44","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:58:23","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#58#11","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 10:59:00","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (7)@@--@@10-06-2015 10#58#11","ExceptionName:Index and count must refer to a location within the string.
Parameter name: count","FileName:HUB","Error Line No.:3584"
"DataTime:10/06/2015 11:07:11","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#06#12","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:07:11","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#06#12","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:07:11","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#06#12","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:07:11","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#06#12","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:07:12","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#06#12","ExceptionName:Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index","FileName:PE","Error Line No.:432"
"DataTime:10/06/2015 11:11:56","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#11#42","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:11:56","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#11#42","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:11:57","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#11#42","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:11:57","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#11#42","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:11:57","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@10-06-2015 11#11#42","ExceptionName:Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index","FileName:PE","Error Line No.:432"
"DataTime:10/06/2015 11:14:35","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#14#22","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:14:35","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#14#22","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:14:35","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#14#22","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:14:35","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#14#22","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:18:33","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#14#22","ExceptionName:Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index","FileName:PE","Error Line No.:0"
"DataTime:10/06/2015 11:19:14","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#19#02","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:19:14","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#19#02","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:19:15","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#19#02","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:10/06/2015 11:19:15","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@10-06-2015 11#19#02","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 10:45:21","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@11-06-2015 10#44#00","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 10:45:21","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@11-06-2015 10#44#00","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 10:45:21","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@11-06-2015 10#44#00","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 10:45:21","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@11-06-2015 10#44#00","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 11:26:54","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 11#26#36","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 11:26:54","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 11#26#36","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 11:26:54","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 11#26#36","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 11:26:54","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 11#26#36","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 12:28:11","UserID:","UploadedFile:","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:16539"
"DataTime:11/06/2015 12:28:14","UserID:","UploadedFile:","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:24460"
"DataTime:11/06/2015 13:26:19","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#26#03","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:26:19","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#26#03","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:26:19","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#26#03","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:26:19","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#26#03","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:33:56","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (6)@@--@@11-06-2015 13#33#41","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:33:56","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (6)@@--@@11-06-2015 13#33#41","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:33:56","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (6)@@--@@11-06-2015 13#33#41","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:33:56","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (6)@@--@@11-06-2015 13#33#41","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:44:14","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#44#00","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:44:14","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#44#00","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:44:14","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#44#00","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 13:44:14","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (8)@@--@@11-06-2015 13#44#00","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 15:47:38","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (1)@@--@@11-06-2015 15#47#22","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 15:47:38","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (1)@@--@@11-06-2015 15#47#22","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 15:47:39","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (1)@@--@@11-06-2015 15#47#22","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 15:47:39","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (1)@@--@@11-06-2015 15#47#22","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:11/06/2015 15:48:42","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (1)@@--@@11-06-2015 15#47#22","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:5644"
"DataTime:11/06/2015 15:52:31","UserID:surya","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (1)@@--@@11-06-2015 15#47#22","ExceptionName:Object reference not set to an instance of an object.","FileName:HUB","Error Line No.:5644"
"DataTime:12/06/2015 12:58:00","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:12/06/2015 12:58:00","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:12/06/2015 12:58:00","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:12/06/2015 12:58:00","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:15/06/2015 12:37:52","UserID:","UploadedFile:","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:15/06/2015 12:37:52","UserID:","UploadedFile:","ExceptionName:Starting Sampling here","FileName:RE","Error Line No.:0"
"DataTime:15/06/2015 12:37:52","UserID:","UploadedFile:","ExceptionName:Ending Sampling here","FileName:RE","Error Line No.:0"
"DataTime:15/06/2015 12:37:52","UserID:","UploadedFile:","ExceptionName:","FileName:RE","Error Line No.:0"
"DataTime:15/06/2015 12:44:51","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:Cannot find column 1.","FileName:FE","Error Line No.:790"
"DataTime:15/06/2015 12:46:53","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:Cannot find column 1.","FileName:FE","Error Line No.:790"
"DataTime:15/06/2015 12:49:16","UserID:praveen","UploadedFile:Sample - Superstore Subset (Excel) -200@@--@@Orders (9)@@--@@12-06-2015 12#20#48","ExceptionName:Cannot find column 1.","FileName:FE","Error Line No.:790"
